TCGA.56.8624.01,8325.239186,16526.912669999998,8264.347432999999,28692.787739999996,2425.570972,601.194666,841.494313,14.257581,4300.442876,386.439852,585.154888,11299.42999,15989.28305,81.387025,28463.77535,6.831758,5.643626,485.64885400000003,71.584938,30083.198930000002,15910.27229,16.336812,68.020543,1061.001654,1596.255009,59.703621,3363.303957,1010.8030880000001,4.752527,54.951094,42.178677,32.970656,5.346593,2.079231,10.693186,1677.642034,107.22889099999999,15.445713,169.308775,228.418329,18.119009,42.178677,133.367789,1323.281739,2087.250455,2717.55435,57710.82655,88.515816,2292.797248,10.09912,84.060321,1455.4613960000001,48076.26618,108.714055,545.055441,1574.571604,1328.925365,392.974577,8.613955,332.082825,129.803394,195.744706,333.270956,5.04956,549.510935,3128.0538699999997,1099.0218710000001,570.600274,114.65471399999998,10297.537890000001,3490.7310869999997,65.050213,249.80470099999997,1.782198,5.940658999999999,277.428764,238.51744900000003,431.29182599999996,152.971963,63.862081999999994,69.208675,38.911315,22.574503,450.89599999999996,10.396153,2550.0277730000003,4039.647957,4755.497337,12.772416,7.1287910000000005,69.80274,963.277818,938.327051,14153.32246,193581.4152,14324.41343,270.299974,8.316922,190829.4051,1536.254355,38.911315,35.346920000000004,97.12977099999999,95948.47073,211.78448500000002,49.604501,103.367462,68.614609,74.258234,4127.866739,1673.780606,29.109228,1370.509976,8160.088872,1920.3179440000001,568.2240099999999,1291.4992140000002,1829.128832,4832.131835,7.425822999999999,5982.540404,240.29964700000002,308.32018999999997,2854.486534,6.237692,80.198893,1.782198,23018.864559999998,249.210635,607.432358,7528.00278,16924.04571,2.970329,12.475383,374.855568,5.940658999999999,43.960875,80.495926,27.029996999999998,24.356701,123.86273500000001,35.346920000000004,639.8089480000001,45.149007,22.27747,14.554614,146.140205,12.475383,199.606134,216.83404500000003,41.881644,488.02511699999997,3.5643949999999998,4.158461,5.346593,4.752527,29.703294,32.079557,8.019889,0.891099,5.04956,535.84742,43.069776,5028.173574,1898.6345399999998,29.703294,550.699067,46.634171,19.010108,1.782198,20.19824,107.22889099999999,43.069776,71.881971,94.159441,8.613955,7.1287910000000005,4.752527,384.36062200000003,70.39680600000001,5.346593,423.56897000000004,43.069776,141.68471100000002,3.267362,37.42615,188.318883,1.188132,28.218128999999998,7.425822999999999,1.485165,33.861755,2.376264,4.158461,1060.4075890000001,123.26866899999999,117.62504299999999,16.633845,271.78513799999996,36.535051,79.307794,21.386372,31.188458,151.189765,5.04956,271.78513799999996,29.406260999999997,21.386372,51.386697999999996,44.257908,6.831758,16.039779,360.003921,38.911315,17.821976,13.663515,52.277797,39.802414,6.831758,113.169549,122.971636,391.786445,9064.257135,82.57515699999999,5637.982196,4.158461,13.960548000000001,29.109228,1130.210329,31857.07963
TCGA.56.8625.01,7660.288659000001,15308.72762,7725.102895,15408.19324,2416.978529,782.2593559999999,1179.403652,18.133623,7732.464068000001,549.03583,919.967166,9818.907947,9863.434070000001,42.012552,23743.01676,12.747398,9.695203999999999,493.378175,84.025104,40655.76208,6878.927006999999,17.056378,63.736991,783.15706,972.0340039999999,37.344491,2014.088927,1858.427036,5.206684,154.943728,120.830972,33.753674,6.46347,29.983317,16.876837,1274.560287,96.413421,52.60546,172.359188,519.232054,17.774541,55.298573,26.033419,1235.7794689999998,2052.151581,6036.521476,40753.43228,21.544898,1279.58743,3.770357,163.920769,2211.942912,50493.70135,179.181739,53.862246,2337.082864,2284.118322,408.634908,11.131530999999999,774.539101,132.142044,243.816435,431.077511,11.490613,986.5768099999999,3794.9543280000003,1740.648257,517.257105,177.74541299999999,11376.96319,7576.263554000001,100.183778,231.06903599999998,3.052194,13.645102,535.211187,453.699654,327.482457,81.511533,77.920716,91.386278,36.626327,237.35296499999998,357.106692,18.492704999999997,3734.808153,5745.306264,6539.235774,19.749489999999998,13.286021,84.204645,1852.322648,1139.006967,12986.18757,13355.50303,1378.334881,380.98562200000003,25.315256,418926.0084,4774.3495060000005,61.22342,17.595,68.584594,109732.477,367.879142,120.11280900000001,201.983423,34.651378,62.839287,4009.68515,1507.604272,20.108572,1690.017746,6263.820154999999,2242.28531,461.778991,1375.1031460000002,1460.205495,4435.735518,3.949898,5907.252085,315.812304,356.029448,2116.786277,15.620051,21.365357999999997,4.4885209999999995,8555.838273000001,148.300718,312.76011,5369.168245000001,8182.393365000001,5.027143,16.517756,549.394912,7.540714,55.837194999999994,49.194185,44.167041999999995,33.035511,79.53658399999999,54.041787,329.816488,47.039695,10.592908,22.442603,349.745519,17.595,184.20888200000002,149.377963,22.981225,533.056697,3.052194,8.079336999999999,8.438419,4.4885209999999995,14.542806,13.824643,3.770357,5.386225,42.551175,559.269657,51.707755999999996,4481.338886,401.81235699999996,7.361174,1188.021611,123.165003,48.296481,3.052194,71.995869,129.448932,112.392554,172.359188,179.36128,70.559543,28.187909,13.824643,100.183778,43.628419,4.30898,329.27786499999996,88.69316500000001,43.807959999999994,21.544898,31.419644,240.405159,6.104388,51.169134,11.131530999999999,12.567857,47.757858,19.749489999999998,22.981225,1045.64574,254.94796499999998,125.678575,9.515664,170.922861,13.286021,65.71194,14.542806,18.672245,370.392713,10.413368,188.697403,95.336176,46.680613,54.75995,22.981225,9.336122999999999,30.881021,477.578583,42.192093,56.375818,20.288113,26.572041,32.317347999999996,43.448879,1906.3644350000002,1907.980302,574.889708,12126.72566,62.480206,6401.707504999999,5.206684,13.824643,46.501073,856.409715,22675.64658
TCGA.56.8626.01,7631.1602060000005,15139.812880000001,7645.4374,18522.35647,776.72541,762.217939,1040.3929449999998,14.046917,5963.722111,444.204956,524.8020190000001,6591.918648,17088.41958,58.95099499999999,15136.12844,8.059706,12.204697999999999,741.262703,66.319869,30671.557760000003,8711.160851,17.270799,23.258010000000002,827.156144,730.439668,10.823034,8254.52092,583.753014,3.6844370000000004,77.142903,53.424339,40.298532,7.829428999999999,15.889135000000001,14.968026,2806.389735,139.087503,27.633278999999998,179.61631200000002,165.79967299999998,58.49044,27.403001,55.496835,1135.036925,2061.90315,2755.728724,49394.02523,439.59941,2534.201939,4.144992,95.104534,1190.0732050000001,45919.60098,166.490505,354.3968,825.083648,2296.095187,483.582378,10.132202000000001,241.33063399999998,196.426557,229.58649100000002,467.232688,11.974421000000001,1100.725604,4771.115855,1564.043578,813.1092269999999,119.513931,14076.622480000002,7350.221872,113.066166,216.460684,5.066101000000001,22.797455,410.584467,335.74433700000003,469.996016,128.725024,70.695138,86.584273,29.705775,695.667793,449.04078,34.311321,1787.182304,2835.634955,3264.641608,24.409395999999997,16.579967,161.424403,995.488867,689.2200280000001,11840.62967,18564.7275,23738.82867,488.648479,16.810245000000002,333837.1801,1965.416952,59.872104,13.586362,109.151451,109424.0994,332.52045400000003,89.80815600000001,264.588644,63.556541,138.166394,5221.998853,1467.5573789999999,35.002153,2589.929052,10195.528479999999,2228.623932,946.900352,3163.5498629999997,2238.065302,4959.02215,13.356085,8867.058599,379.036474,410.35419,2354.125073,13.586362,132.639738,4.6055459999999995,37836.636660000004,653.9875969999999,672.179506,10135.65637,11440.86824,2.533051,28.554388,550.823357,4.375269,59.641827,43.752691,33.159935,39.6077,128.264469,29.475496999999997,784.785117,93.953148,66.550146,10.823034,245.24534900000003,31.087439,254.916997,112.37533400000001,15.658857999999999,383.64202,7.829428999999999,9.901925,10.592757,4.375269,20.494682,21.876345999999998,5.526656,4.144992,5.98721,844.657221,70.695138,7013.3261489999995,294.524696,4.6055459999999995,414.95973599999996,25.79106,13.125807,3.6844370000000004,18.88274,169.71438700000002,73.919021,163.49689899999998,149.449983,7.829428999999999,4.144992,4.835824,4818.092429,61.023491,6.2174879999999995,867.2243980000001,77.373181,706.26055,3.914714,33.390212,230.73787799999997,6.678042,42.371027000000005,10.132202000000001,5.526656,46.976574,25.330506,27.863556,1094.968671,130.336965,220.375398,6.90832,371.667599,62.865708999999995,71.846525,16.579967,51.812397999999995,134.251679,7.829428999999999,159.812462,52.963784,25.560782999999997,56.648221,17.731354,13.586362,14.507470999999999,404.136702,43.061859000000005,12.204697999999999,7.829428999999999,24.179119,36.383817,9.44137,3715.985161,3678.6802350000003,737.578266,21196.10647,142.541663,5751.6366960000005,8.059706,22.797455,54.345448,312.94688199999996,27973.16809
TCGA.56.8628.01,4189.563429,8277.193793999999,4212.240672,13137.912,2057.902561,707.8048660000001,687.876379,11.224089999999999,3382.8033200000004,457.89706399999994,815.922632,9084.641093,16034.41444,56.578577,35799.80805,12.827532000000001,2.748757,1004.2124699999999,103.765568,30459.43179,1156.081281,26.800378000000002,35.275712,987.261803,969.165821,27.487568,6793.094206999999,5276.009538,5.497514,142.935352,104.45275699999999,91.625225,7.788144,29.320071999999996,23.593496,2075.76948,127.35906299999999,74.903622,141.33191000000002,2255.354922,132.627514,246.242793,39.169784,1172.802884,1779.820002,4498.798564,43127.30638,129.42063100000001,2402.184345,11.682216,119.341856,1526.018128,71969.55294,283.809135,289.30664900000005,1520.749678,3633.627374,360.774325,12.827532000000001,404.52537,136.06346000000002,229.750253,398.340667,8.704396000000001,646.874091,3756.634239,1624.057119,839.058001,164.467279,33847.04543,19435.08467,84.52427,566.472956,3.894072,17.637856,367.646217,566.01483,180.730757,60.930775,104.68182,119.57091899999999,42.60573,1389.2674789999999,965.729875,27.029441,2134.638687,3362.1876439999996,3964.165374,21.990054,5.726577,99.642433,1891.373714,1341.393299,11981.60166,5218.056583,14799.764519999999,208.67645100000001,14.20191,292749.4669,1713.162651,51.081063,59.556396,123.92311699999999,102882.9877,354.589622,85.898649,321.833604,96.664613,98.03899100000001,3883.306113,1679.948507,37.108216,2548.097517,10400.37933,2704.318526,1022.537515,1713.8498399999999,2215.7270120000003,7522.431,4.3521980000000005,7836.934586,369.707784,392.61409100000003,2323.844778,22.906306,99.184306,6.413766000000001,30500.20501,515.162829,663.366631,12207.6869,17893.94838,4.810324,24.051622000000002,529.822866,5.0393870000000005,99.871496,171.56823400000002,71.925802,49.706685,210.738018,201.575496,880.976542,45.354487,71.467676,19.699423,219.900541,36.650090000000006,196.994234,684.898559,16.721604,560.0591900000001,10.995027,2.748757,11.911278999999999,4.3521980000000005,20.844739,16.721604,5.726577,2.97782,117.967478,1574.8085609999998,103.078379,4572.556871,304.882937,5.497514,4584.697213,488.36245099999996,171.797298,5.0393870000000005,384.36782,133.08563999999998,76.507063,182.792325,477.13836100000003,269.836289,96.664613,20.386613,675.506974,77.194252,8.017207,334.890199,86.585838,249.220613,31.839765999999997,37.108216,289.535712,4.5812610000000005,57.265766000000006,11.224089999999999,4.1231349999999996,85.669586,19.928487,16.263476999999998,1098.128326,368.333406,187.37358600000002,22.448179999999997,432.47106399999996,67.115478,64.82484699999999,38.482595,40.544162,278.082559,16.034414,243.72309900000002,49.248559,361.690577,61.847027000000004,26.800378000000002,15.347225,24.280685000000002,462.936451,84.066144,293.429784,14.20191,40.315099,65.05391,208.447388,380.015622,367.646217,355.734937,9022.794065,87.043964,5972.361250999999,9.162523,28.861946000000003,62.305153000000004,816.151695,48806.69597
TCGA.56.8629.11,13450.1456,26937.62072,13587.32902,22853.68874,3956.9293409999996,621.7473570000001,1942.677691,32.907568,14328.46915,620.204815,697.6404349999999,17973.599290000002,38796.8911,167.108742,25624.91728,6.0673330000000005,13.471535999999999,525.80123,116.307685,44864.5324,14165.06251,12.751682,47.098956,1141.995435,1388.493684,41.031622999999996,9520.262166,687.562492,1.748215,97.077325,75.790242,29.925319000000002,3.393593,7.19853,3.907774,978.177449,121.34665600000001,10.077943,147.98121799999998,134.509683,8.124056,30.233828000000003,336.274207,3635.1550310000002,431.397645,1894.7560449999999,120303.0746,1189.608572,2963.943487,5.758824,106.64108700000001,1576.992345,22232.45556,164.537838,27.148743,1486.393698,2437.011059,293.80287799999996,9.255253,311.696368,272.310123,219.76085,448.36560999999995,13.985716,810.2460179999999,7228.147241,930.9756570000001,1073.609396,182.637001,2615.226105,1077.002989,144.48478899999998,236.00896200000003,2.365231,12.443174,268.710857,260.689638,513.5637280000001,27.045907,131.938779,136.669242,99.031211,13.677207999999998,269.533547,18.510507,1549.9464380000002,2468.273248,3108.222604,17.379309,8.124056,98.825539,172.76473000000001,199.913474,3326.440912,5636.449327,89.67312199999999,418.131782,28.691285999999998,211023.7884,68.283203,27.045907,44.528053,271.59027000000003,134393.6837,421.422539,76.09875,761.707356,28.074269,45.967759,4334.852189,1658.9527560000001,19.744541,2090.556073,9565.098726999999,3685.750416,699.90283,2014.1488140000001,1825.033136,3407.475797,2.262395,9466.684533,355.196059,385.635559,4164.9668710000005,6.0673330000000005,87.513563,8.5354,60547.14796,764.175423,653.523727,21698.73595,8403.358752,2.776576,45.453578,457.10668200000003,2.776576,41.545804,22.623953,26.943071000000003,17.276473,247.423775,20.258720999999998,1596.2227050000001,30.748009000000003,13.163027,20.155885,167.108742,6.787186,265.83144500000003,45.042233,9.255253,507.599231,11.928993,7.19853,15.836767000000002,3.085084,17.482145000000003,16.248112,2.570904,2.365231,6.273005,1123.587764,92.244026,3602.6588079999997,540.6096349999999,8.946745,476.74838700000004,72.60232099999999,15.425422,2.776576,17.070801,121.963673,35.684144,107.155267,34.038765000000005,4.6276269999999995,8.432564,7.712711,7076.669594,91.3185,7.095694,111.063041,67.460514,1731.143732,4.113446,59.54213000000001,262.437852,7.404203,44.219544,14.705569,2.67374,33.113240000000005,23.652314,23.138134,1702.3496109999999,215.030388,88.95326899999999,7.507039,248.14362799999998,157.33930800000002,49.052842999999996,13.882879999999998,40.825951,110.034679,4.833299,105.407053,66.637825,18.819015,114.97081499999999,24.783511999999998,4.936135,11.826157,62.935722999999996,29.308302,10.489287,5.655988,16.865128,48.127318,13.471535999999999,50.389713,51.418075,500.606373,9044.02796,57.588243000000006,5334.728066,5.038971,3.187921,58.41093299999999,1612.882161,27639.3746
TCGA.56.8629.01,4857.366957,9654.85453,4909.065147,9436.747352,727.256017,425.074005,1891.074525,9.921875,4674.943714999999,272.068251,513.1524019999999,1330.2274960000002,6989.351565000001,22.976973,27396.03703,6.092379,20.365954000000002,529.166657,70.49753199999999,19816.072809999998,9053.275594,20.71409,14.62171,986.791374,410.97449900000004,14.099506,730.9114440000001,395.308381,3.6554279999999997,205.748351,168.149668,89.296873,6.788651,49.435306,21.236293,4992.617777,68.756852,51.350054,96.60772800000001,96.259592,59.879385,17.23273,12.706961999999999,718.204482,5033.349684000001,1097.32454,17713.85383,54.483277,432.21079199999997,1.914748,96.955864,693.660897,24051.84301,148.305918,72.064143,173.719843,3271.607667,481.12389400000006,2.4369520000000002,163.27576399999998,130.725052,456.406241,310.189139,9.399671000000001,724.470929,3219.561342,926.215717,917.33825,77.460251,13350.83993,9773.220755,263.88705600000003,419.851966,1.2184760000000001,15.666117999999999,523.5964809999999,627.689133,438.303171,124.110469,112.447915,134.554548,5.918311,480.949826,765.028768,11.314419000000001,1197.065492,2055.220629,2654.884817,15.49205,7.8330589999999995,57.964636999999996,1187.6658220000002,926.5638529999999,39801.16563,51279.55631,10108.47568,306.533711,70.49753199999999,441830.4849,1614.828642,12.532894,126.72148899999999,8.703399000000001,94435.01189,628.037269,183.11951399999998,237.08058799999998,738.3963669999999,119.58470200000001,3819.051462,1161.2074890000001,14.273573999999998,2024.9328010000002,7751.769314,1041.796855,227.854985,1690.200077,1327.268341,8853.967758,40.383771,2544.351651,117.669954,145.868966,640.570163,16.188322,69.975328,3.307292,22861.04397,105.48519499999999,492.61238099999997,4308.7046869999995,8312.616343000002,11.836623,21.584429,270.50164,2.959156,88.600601,56.22395699999999,58.834977,38.469023,104.788923,9.921875,310.537275,31.158168,31.506303999999997,11.836623,142.387607,22.280701,130.725052,18.103070000000002,16.536458,425.24807300000003,6.440515,9.747807,7.136786999999999,5.570175,26.806469,28.721217,6.788651,4.351699,4.177631,910.2014630000001,61.968201,735.089076,1099.413356,7.136786999999999,306.881847,29.939691999999997,11.836623,7.658991,14.447642000000002,292.608273,70.6716,193.563593,162.75356000000002,2.262884,2.4369520000000002,13.229166000000001,228.37718900000002,1103.41692,7.310855,514.719014,33.943256,72.064143,3.829496,2.4369520000000002,214.625818,3.48136,43.865131,8.355263,7.8330589999999995,43.342927,4.873903,5.570175,910.2014630000001,191.12664099999998,110.53316699999999,12.88103,235.86211200000002,172.67543500000002,213.929546,20.540022,33.59512,923.952833,9.225603,500.44544,43.168859000000005,8.007127,42.298519,29.24342,25.413925,51.872258,195.13020500000002,52.56853,10.095943,7.8330589999999995,62.664471999999996,25.587993,7.658991,3817.136714,3728.536113,285.81962200000004,8308.612779000001,137.165568,7060.719437000001,23.673245,16.014254,52.56853,222.98108100000002,46665.88452
TCGA.56.A49D.01,5507.6165009999995,11050.820440000001,5534.241172999999,9491.82728,820.883444,986.1672970000001,1310.9355699999999,27.415504,8641.419448,743.381924,448.928871,4056.1764759999996,13797.906619999998,69.06598000000001,49396.14717,22.934123,44.286583,1124.035646,105.70785500000001,74883.33912,9919.140081,70.120423,5.272212000000001,748.654136,437.59361500000006,11.335256,5607.261312,7965.521841,7.6447080000000005,190.854083,161.329694,102.280917,44.286583,31.106052000000002,26.097451,7051.583852,223.014577,138.395571,106.49868700000002,8159.01203,42.177698,287.071956,49.031574,1244.2420849999999,3391.877735,4511.168390999999,31500.413610000003,213.788206,1663.382957,21.879681,247.26675299999997,2502.719143,43206.306410000005,175.037446,114.143395,2082.260218,4127.878562,357.19237799999996,6.590265,571.244195,311.85135299999996,636.6196259999999,853.043938,23.724954999999998,1532.368483,2926.605006,956.906519,431.003349,89.89121800000001,21191.92065,15311.55875,207.725162,569.662531,8.962761,115.725058,1236.333767,407.278394,119.67921799999999,26.361061,81.719289,98.063147,42.704919,382.235386,680.642598,21.61607,709.639766,1087.3937720000001,1342.8324539999999,116.51588999999998,13.971362,337.685193,2865.710955,2084.369103,16170.66573,17893.88829,13919.69472,681.697041,19.243575,219135.8106,2751.040339,27.151892999999998,7.3810970000000005,73.28375,92063.63349,527.7484440000001,154.475818,687.232864,167.129128,31.896884000000004,2684.874076,1157.7778050000002,19.770796,2398.856563,17897.31523,2211.429418,966.9237220000001,1717.9503539999998,2238.8449219999998,5930.184311,9.226371,6916.615218999999,445.76554400000003,468.699667,2005.813141,59.839608999999996,158.16636699999998,7.117487,31149.28427,1435.096168,1301.445588,11264.87225,15646.87144,15.816637,61.684883,760.780224,6.853876,164.229411,38.75076,69.59320100000001,44.550193,162.120526,614.476335,2434.180385,168.710791,69.06598000000001,34.796601,410.968943,63.530156999999996,292.344168,33.214937,16.343857999999997,580.997787,19.243575,7.3810970000000005,36.641875,7.3810970000000005,5.535823000000001,13.180531,7.6447080000000005,18.189132,307.106362,1454.0761320000001,135.495854,8040.123643999999,2127.864854,6.326655000000001,12345.93937,970.877881,288.39000899999996,13.444141,833.273142,293.662221,89.627608,580.470566,632.929078,1061.5599320000001,470.544941,13.444141,1863.463411,244.894258,16.607469000000002,168.974402,86.20067,199.816843,79.874015,29.524388000000002,626.075202,17.13469,188.48158700000002,24.252176000000002,8.962761,98.85397900000001,25.83384,22.670513,1677.6179300000001,199.026012,71.702086,26.888282,788.459338,42.441308,309.21524700000003,73.810971,17.13469,1084.230444,9.753592999999999,505.077931,66.957095,903.1299539999999,124.424209,26.361061,12.389699,49.822406,988.539792,64.5846,988.539792,23.461344,57.203503000000005,23.724954999999998,829.0553719999999,6358.024332999999,6413.1189509999995,808.493745,19443.65508,109.398404,14175.660619999999,22.406902,43.495751,118.097554,252.011744,34530.35397
TCGA.56.A4BW.01,4687.4592600000005,9297.74153,4698.670783,15687.78778,556.66512,501.65044000000006,616.89446,9.647124,3847.8987520000005,243.00322799999998,344.167662,2913.95287,4934.894951,28.680638000000002,24420.781469999998,14.601052,33.113101,1522.159704,50.84295,32902.16774,2433.421809,20.597913000000002,53.711014,481.31325999999996,350.425256,6.257594,911.5228380000001,706.586639,4.693194999999999,89.431445,56.579078,38.067029,10.950789,17.469116,9.907857,1665.82363,73.26599499999999,43.020958,78.741389,263.60114100000004,40.67436,22.683778,12.254455,651.57196,2645.658534,1507.558652,28814.13382,40.935093,1725.010038,3.38953,154.875448,945.9396039999999,34597.97567,77.437724,105.857629,356.161383,2053.794448,359.29017999999996,1.825132,472.96980199999996,218.23358599999997,324.091215,412.218995,18.251314999999998,660.697617,2127.581909,1447.329311,429.166645,84.477517,8226.389315999999,3320.4357370000002,102.20736600000001,199.200071,3.38953,19.294248,344.689128,169.4765,138.709997,64.40106999999999,44.846089,53.971747,27.376973,507.64730099999997,369.198037,11.211522,1733.874963,2711.884735,3069.610517,37.024097,6.77906,160.611576,760.2976530000001,579.088164,14410.45644,36546.95542,14298.08048,367.89437200000003,49.017818,460665.0258,1100.815052,63.879604,9.647124,42.760225,107601.4121,256.822081,70.658664,764.208649,197.896406,79.523589,3875.0149920000003,1652.0047769999999,43.020958,2258.4699140000002,27808.486339999996,1152.440201,450.02529100000004,2708.234472,2815.9172329999997,5458.707703,3.650263,3851.8097479999997,147.314189,162.958173,1231.703056,9.907857,114.461821,4.693194999999999,10006.41403,286.284919,542.846267,3217.706905,7480.4319829999995,5.214662000000001,26.855507,432.556175,3.128797,34.677499,31.027236,28.680638000000002,20.858646,55.796879000000004,16.94765,456.28288499999996,46.931954,32.070168,13.297386999999999,144.18539199999998,19.815714,110.29009199999999,11.993722,9.647124,334.520538,15.643985,5.214662000000001,10.690056,6.257594,11.993722,14.079585999999999,4.171729,4.432462,6.77906,815.573065,60.750806999999995,1704.672858,456.28288499999996,2.085865,571.0054389999999,49.800018,16.426184,6.257594,20.076447,200.764469,41.456559000000006,232.313172,105.596896,9.386391,7.561259,7.821992,254.21475,278.723659,9.386391,215.36552200000003,104.814697,66.747668,4.432462,22.162312,229.966574,6.77906,25.030375,8.864925,2.6073310000000003,37.545563,4.432462,8.082725,540.499669,136.884865,92.820975,8.604192,241.17809599999998,17.469116,109.24715900000001,16.165451,18.251314999999998,204.153999,3.910996,147.835655,13.818853,20.33718,36.502631,16.94765,6.257594,16.94765,563.183447,33.373834,23.987443,7.300526,22.423045000000002,51.364416,11.993722,4107.067431,4119.582618,687.031658,12140.51427,87.34558100000001,20411.74968,13.55812,8.343458,26.855507,125.934076,18181.43893
TCGA.56.A4BX.01,4808.958643,9627.409098,4860.8246149999995,9863.009426,875.2806439999999,1250.5462029999999,387.13032400000003,15.593691,4860.8246149999995,539.338305,271.872609,898.3321869999999,12750.21518,46.781071999999995,44177.943,14.237718,84.74831999999999,1100.372181,96.274091,17359.16779,19254.8182,113.22375500000001,2.03396,368.485693,305.09395,19.66161,3152.9764800000003,133.902345,6.779866,259.66885099999996,162.716773,90.172212,4.745906,47.798052,28.475434999999997,4557.086638000001,57.967851,79.324427,90.850199,35.255301,42.713153000000005,7.457852000000001,45.425098999999996,955.6220509999999,4295.044834,537.982332,27239.46587,70.171609,1658.355116,2.7119459999999997,16.949664000000002,255.60093199999997,25171.94587,221.701604,226.108516,70.510602,5049.643871,478.658509,12.203758,123.05456000000001,296.619118,417.97871200000003,584.4244110000001,19.322617,3586.887876,1781.4096760000002,2419.734019,549.169111,69.154629,57161.04655,27416.420360000004,151.191002,299.670058,5.084899,87.79925899999999,829.5165519999999,866.127826,118.64764699999999,19.66161,166.106706,171.86959199999998,12.881745,825.448632,366.451734,6.779866,448.8271,669.5117240000001,671.206691,146.106103,23.390535999999997,480.353475,2546.5175050000003,2232.270736,28024.5743,190128.4479,20823.67909,1816.325984,15.932684,144543.0049,5083.882192,10.169798,23.051543,15.593691,71504.53014,334.586365,113.562748,37.967247,624.425618,60.679797,7333.441585,1251.224189,20.67859,2866.52716,16276.76225,1470.55284,534.931393,2920.088098,1374.617743,24020.04671,32.204361,3341.117749,248.14307999999997,269.499656,650.528101,30.170402000000003,197.972074,24.407516,16437.106069999998,546.118171,659.002933,13827.87481,11948.496070000001,10.169798,43.052146,982.741513,3.05094,96.952078,82.036373,24.746509,33.899328000000004,382.723411,10.508792,211.192812,67.79865600000001,144.411136,15.932684,142.377177,19.66161,136.953284,121.69858700000002,21.356576999999998,337.298312,9.830805,17.62765,24.746509,4.067919,9.491812,12.203758,14.915704000000002,4.406912999999999,1.01698,814.261854,42.713153000000005,55.255904,1583.437602,11.186778,120.00362,18.983624,2.03396,7.118859,10.847785,384.418377,42.713153000000005,316.619722,335.264352,2.372953,1.694966,13.898724,326.111534,388.48629700000004,18.983624,550.525084,153.224962,66.781676,1.694966,12.881745,476.963542,8.135839,50.848991999999996,13.559731,5.084899,60.00181,2.7119459999999997,1.01698,1052.235135,195.599121,81.01939300000001,9.491812,512.218843,35.594294,92.545165,34.577314,11.186778,466.454751,11.864765,249.160059,34.916308,6.440872,66.781676,18.983624,24.068523000000003,22.373556,897.9931939999999,84.07033299999999,3.7289260000000004,1.694966,81.358387,55.933891,3.389933,10157.25559,10184.37505,2655.673341,42350.091239999994,66.103689,21050.1266,9.830805,76.612481,53.560938,227.46448999999998,14352.6364
TCGA.56.A4BY.01,5336.993988,10733.96343,5405.537366,7534.842101,886.603901,570.647096,969.5836410000001,17.253213,7160.435635,433.325603,335.205287,8331.541503,16959.9087,107.62718799999999,36742.77173,11.971617,34.623795,664.424766,72.181811,17641.23457,23529.39243,33.332739000000004,10.211085,581.210288,757.850329,12.088986,3536.556625,294.243577,3.1689580000000004,182.860587,135.795699,42.604874,3.521064,38.966440999999996,16.901107,1254.907189,90.72608100000001,21.830596,104.223493,66.78284599999999,14.905837,19.013745,121.35933700000001,3847.466571,2127.426835,1674.8527490000001,109912.241,184.151644,4804.022276,6.572653,70.069172,663.251078,40516.41332,149.879955,64.670208,617.594616,2390.6850489999997,311.614159,5.985809,319.595237,169.832651,370.181189,329.45421600000003,14.905837,877.6838720000001,1342.229575,332.97528,279.689846,54.341754,22458.63689,11694.0402,97.53347099999999,325.346308,2.8168509999999998,10.328453999999999,460.90727000000004,355.510089,156.452608,442.597738,99.998216,103.754018,27.816405,227.930206,403.98340299999995,7.981078,1147.7494769999998,1739.992432,1928.369353,27.699036,8.685291000000001,135.326224,1053.267594,937.424591,13116.43267,11642.28056,11809.8832,527.8074849999999,78.871832,368736.9662,2556.057685,22.886916,54.928598,116.664585,77401.31866,341.660571,106.33613100000001,168.306856,842.8253390000001,33.919583,3388.202464,1549.5028730000001,20.187433,1804.193165,11872.088670000001,1721.6829,397.997594,1600.5583,1970.739489,4735.009422,6.572653,3392.897216,280.159321,299.75991,1756.424064,46.008569,32.511157,2.699482,23173.76498,508.55900199999996,517.831137,16392.78266,8817.096221,5.516334,36.853803000000006,266.54454100000004,1.8779009999999998,59.036505000000005,51.524902000000004,29.694306,28.520618,115.960373,9.858979,344.946898,69.247591,32.159051,20.891645999999998,126.05408899999999,10.563191999999999,237.31971000000001,549.638082,14.6711,410.908162,6.455284,3.8731699999999996,13.732149,4.225276999999999,61.853356999999995,58.09755500000001,4.225276999999999,7.746341,4.577383,1058.314453,65.726527,1202.208599,448.23144,4.225276999999999,203.282758,20.070064000000002,7.159497,3.1689580000000004,11.267405,184.151644,34.506427,188.729027,142.133615,3.638433,3.1689580000000004,10.915298,812.896296,933.316683,15.61005,97.53347099999999,37.910121999999994,178.165836,1.99527,22.41744,217.836489,5.985809,34.975902000000005,9.037397,4.460014,54.69386,3.2863260000000003,3.990539,990.592656,191.42851000000002,97.298734,14.201625,247.413426,23.825866,87.087648,18.192164000000002,11.971617,195.06694199999998,6.220546,126.875671,22.065334,10.797929,78.284988,23.708497,8.098447,33.450107,369.359608,40.02276,7.394234,4.107908,54.224385,61.735988,5.6337019999999995,835.0789990000001,859.2569710000001,622.05463,10456.38622,125.11513899999999,12150.839559999999,10.211085,26.290611,48.82542,348.11585499999995,23965.65226
